symbol,price,quantity,side,ask_inclusive_of_buy_spread,buy_spread,timestamp
ETH-USD,3713.835,1,ask,3714.09,0.00006866,2024-12-11T07:13:08.257276943-05:00
ETH-USD,3717.8251875,1,ask,3717.920375,0.0000256,2024-12-11T07:14:09.009452621-05:00
ETH-USD,3716.77515,1,ask,3716.9903,0.00005789,2024-12-11T07:15:09.858403967-05:00
ETH-USD,3715.44,1,ask,3715.5,0.00001615,2024-12-11T07:16:10.7112562-05:00
ETH-USD,3718.362015,1,ask,3718.63403,0.00007315,2024-12-11T07:17:11.524942596-05:00
ETH-USD,3723.231045,1,ask,3723.248135,0.00000459,2024-12-11T07:18:12.308510751-05:00
ETH-USD,3721.4939925,1,ask,3721.55015,0.00001509,2024-12-11T07:19:13.160022487-05:00
ETH-USD,3721.940075,1,ask,3722.01015,0.00001883,2024-12-11T07:20:14.052769033-05:00
ETH-USD,3726.147165,1,ask,3726.17433,0.00000729,2024-12-11T07:21:14.855848587-05:00
ETH-USD,3728.118808,1,ask,3728.157616,0.00001041,2024-12-11T07:22:15.714068961-05:00
ETH-USD,3725.191229,1,ask,3725.342458,0.0000406,2024-12-11T07:23:16.537271143-05:00
ETH-USD,3726.256045,1,ask,3726.45209,0.00005261,2024-12-11T07:24:17.335460033-05:00
ETH-USD,3727.5658245,1,ask,3727.751649,0.00004985,2024-12-11T07:25:18.348478743-05:00
ETH-USD,3728.032685,1,ask,3728.08,0.00001269,2024-12-11T07:26:19.099210976-05:00
ETH-USD,3729.2135775,1,ask,3729.367155,0.00004118,2024-12-11T07:27:19.909978737-05:00
ETH-USD,3725.061294,1,ask,3725.170648,0.00002936,2024-12-11T07:28:20.768526711-05:00
ETH-USD,3728.375375,1,ask,3728.43075,0.00001485,2024-12-11T07:29:21.585422321-05:00
ETH-USD,3728.45515,1,ask,3728.4803,0.00000675,2024-12-11T07:30:22.412342216-05:00
ETH-USD,3727.682392,1,ask,3727.732919,0.00001355,2024-12-11T07:31:23.209075658-05:00
ETH-USD,3726.418955,1,ask,3726.526045,0.00002874,2024-12-11T07:32:24.020769041-05:00
ETH-USD,3730.615,1,ask,3730.9,0.00007639,2024-12-11T07:33:24.777300165-05:00
ETH-USD,3731.359255,1,ask,3731.39851,0.00001052,2024-12-11T07:34:25.520366424-05:00
ETH-USD,3733.078135,1,ask,3733.12642,0.00001293,2024-12-11T07:35:26.303596693-05:00
ETH-USD,3734.347462,1,ask,3734.410225,0.00001681,2024-12-11T07:36:27.090275171-05:00
ETH-USD,3735.163691,1,ask,3735.317382,0.00004115,2024-12-11T07:37:27.942559898-05:00
ETH-USD,3731.9995875,1,ask,3732.06,0.00001619,2024-12-11T07:38:28.720697603-05:00
ETH-USD,3735.93858,1,ask,3736,0.00001644,2024-12-11T07:39:29.579098506-05:00
ETH-USD,3738.82858,1,ask,3738.89,0.00001643,2024-12-11T07:40:30.390695607-05:00
ETH-USD,3736.2911845,1,ask,3736.488564,0.00005283,2024-12-11T07:41:31.162391338-05:00
ETH-USD,3736.003583,1,ask,3736.227466,0.00005993,2024-12-11T07:42:31.96032141-05:00
ETH-USD,3731.4377975,1,ask,3731.492165,0.00001457,2024-12-11T07:43:32.799094904-05:00
ETH-USD,3729.2856375,1,ask,3729.461275,0.0000471,2024-12-11T07:44:33.583856357-05:00
ETH-USD,3729.2201875,1,ask,3729.450375,0.00006173,2024-12-11T07:45:34.406222105-05:00
ETH-USD,3730.1995875,1,ask,3730.26,0.0000162,2024-12-11T07:46:35.176770174-05:00
ETH-USD,3730.74858,1,ask,3730.81,0.00001646,2024-12-11T07:47:35.985399874-05:00
ETH-USD,3729.3639925,1,ask,3729.412165,0.00001292,2024-12-11T07:48:36.862565614-05:00
ETH-USD,3731.0557825,1,ask,3731.09,0.00000917,2024-12-11T07:49:37.765740556-05:00
ETH-USD,3729.09,1,ask,3729.23,0.00003754,2024-12-11T07:50:38.554145317-05:00
ETH-USD,3722.489925,1,ask,3722.71821,0.00006133,2024-12-11T07:51:39.357819995-05:00
ETH-USD,3724.1538425,1,ask,3724.18,0.00000702,2024-12-11T07:52:40.201923875-05:00
ETH-USD,3720.1301875,1,ask,3720.21254,0.00002214,2024-12-11T07:53:40.99540517-05:00
ETH-USD,3723.9092235,1,ask,3723.958447,0.00001322,2024-12-11T07:54:41.780306672-05:00
ETH-USD,3723.4422025,1,ask,3723.47642,0.00000919,2024-12-11T07:55:42.572063548-05:00
ETH-USD,3725.5907225,1,ask,3725.695625,0.00002816,2024-12-11T07:56:43.375814341-05:00
ETH-USD,3725.955225,1,ask,3726.10045,0.00003898,2024-12-11T07:57:44.216809565-05:00
ETH-USD,3726.0119775,1,ask,3726.08015,0.0000183,2024-12-11T07:58:45.082879325-05:00
ETH-USD,3725.518859,1,ask,3725.737718,0.00005875,2024-12-11T07:59:45.914770042-05:00
ETH-USD,3726.8649135,1,ask,3726.989827,0.00003352,2024-12-11T08:00:46.794773444-05:00
ETH-USD,3728.7960075,1,ask,3728.912165,0.00003115,2024-12-11T08:01:47.697976148-05:00
ETH-USD,3726.7691655,1,ask,3726.868331,0.00002661,2024-12-11T08:02:48.539528457-05:00
ETH-USD,3725.240745,1,ask,3725.28,0.00001054,2024-12-11T08:03:49.415545465-05:00
ETH-USD,3724.5383225,1,ask,3724.586645,0.00001297,2024-12-11T08:04:50.303409974-05:00
ETH-USD,3731.686715,1,ask,3731.73403,0.00001268,2024-12-11T08:05:51.150688395-05:00
ETH-USD,3729.9062325,1,ask,3729.942465,0.00000971,2024-12-11T08:06:51.948021777-05:00
