symbol,price,quantity,side,bid_inclusive_of_sell_spread,sell_spread,timestamp
DOGE-USD,0.43441792,1,bid,0.43199153,0.00558538,2024-12-09T07:29:43.046787259-05:00
DOGE-USD,0.433954275,1,bid,0.43151228,0.00562731,2024-12-09T07:30:43.262114168-05:00
DOGE-USD,0.434624385,1,bid,0.43216433,0.00566019,2024-12-09T07:31:43.42019939-05:00
DOGE-USD,0.432837495,1,bid,0.43040836,0.00561212,2024-12-09T07:32:43.623881321-05:00
DOGE-USD,0.43302021,1,bid,0.43056923,0.0056602,2024-12-09T07:33:43.777606512-05:00
DOGE-USD,0.43288919,1,bid,0.43044814,0.00563897,2024-12-09T07:34:43.930079777-05:00
DOGE-USD,0.43232549,1,bid,0.42988104,0.00565419,2024-12-09T07:35:44.141881733-05:00
DOGE-USD,0.431885255,1,bid,0.42949041,0.0055451,2024-12-09T07:36:44.322036974-05:00
DOGE-USD,0.43099113,1,bid,0.42857546,0.00560492,2024-12-09T07:37:44.48606195-05:00
DOGE-USD,0.43143332,1,bid,0.42899614,0.00564903,2024-12-09T07:38:44.653188483-05:00
DOGE-USD,0.431925655,1,bid,0.42948346,0.0056542,2024-12-09T07:39:44.83992368-05:00
DOGE-USD,0.432477825,1,bid,0.43002992,0.00566019,2024-12-09T07:40:45.020019419-05:00
DOGE-USD,0.43237872,1,bid,0.42994868,0.00562017,2024-12-09T07:41:45.191516213-05:00
DOGE-USD,0.43246881,1,bid,0.43002678,0.00564672,2024-12-09T07:42:45.401022025-05:00
DOGE-USD,0.43158245,1,bid,0.42915354,0.00562792,2024-12-09T07:43:45.576066497-05:00
DOGE-USD,0.4315263,1,bid,0.42910554,0.00560976,2024-12-09T07:44:45.764000373-05:00
DOGE-USD,0.43212928,1,bid,0.42972214,0.00557042,2024-12-09T07:45:45.922761452-05:00
DOGE-USD,0.43150816,1,bid,0.42906574,0.00566019,2024-12-09T07:46:46.130416757-05:00
DOGE-USD,0.43070384,1,bid,0.42828706,0.00561123,2024-12-09T07:47:46.28878572-05:00
DOGE-USD,0.42985935,1,bid,0.42742626,0.0056602,2024-12-09T07:48:46.461386888-05:00
DOGE-USD,0.42968082,1,bid,0.42724874,0.0056602,2024-12-09T07:49:46.618751193-05:00
DOGE-USD,0.430361715,1,bid,0.42794495,0.00561566,2024-12-09T07:50:46.791854159-05:00
DOGE-USD,0.429297075,1,bid,0.42686717,0.00566019,2024-12-09T07:51:46.970263008-05:00
DOGE-USD,0.430540075,1,bid,0.42813091,0.00559568,2024-12-09T07:52:47.128566386-05:00
DOGE-USD,0.432159435,1,bid,0.42972214,0.00563981,2024-12-09T07:53:47.296475316-05:00
DOGE-USD,0.433066685,1,bid,0.430649,0.00558271,2024-12-09T07:54:47.466343736-05:00
DOGE-USD,0.43319047,1,bid,0.430788,0.00554599,2024-12-09T07:55:47.676280469-05:00
DOGE-USD,0.433297445,1,bid,0.4308449,0.00566019,2024-12-09T07:56:47.844698674-05:00
DOGE-USD,0.43396232,1,bid,0.43164864,0.00533152,2024-12-09T07:57:48.056107446-05:00
DOGE-USD,0.43410047,1,bid,0.431732,0.00545604,2024-12-09T07:58:48.237721247-05:00
DOGE-USD,0.43487268,1,bid,0.432501,0.00545373,2024-12-09T07:59:48.404472164-05:00
DOGE-USD,0.435114565,1,bid,0.432723,0.0054964,2024-12-09T08:00:48.584624652-05:00
DOGE-USD,0.4348997,1,bid,0.432587,0.00531778,2024-12-09T08:01:48.746444517-05:00
DOGE-USD,0.434125935,1,bid,0.43169508,0.00559942,2024-12-09T08:02:48.922874712-05:00
DOGE-USD,0.433014085,1,bid,0.430632,0.00550117,2024-12-09T08:03:49.068451539-05:00
DOGE-USD,0.43218625,1,bid,0.4298017,0.00551741,2024-12-09T08:04:49.22016579-05:00
DOGE-USD,0.433340025,1,bid,0.43100507,0.00538827,2024-12-09T08:05:49.383931662-05:00
DOGE-USD,0.433912735,1,bid,0.43152222,0.00550921,2024-12-09T08:06:49.562023357-05:00
DOGE-USD,0.43391863,1,bid,0.43155278,0.00545229,2024-12-09T08:07:49.720668017-05:00
DOGE-USD,0.43406611,1,bid,0.43167346,0.00551218,2024-12-09T08:08:49.902356124-05:00
DOGE-USD,0.43370612,1,bid,0.43131337,0.00551698,2024-12-09T08:09:50.061633037-05:00
DOGE-USD,0.43474508,1,bid,0.43233463,0.00554451,2024-12-09T08:10:50.209675943-05:00
DOGE-USD,0.43498846,1,bid,0.4325932,0.00550649,2024-12-09T08:11:50.398964608-05:00
DOGE-USD,0.434845435,1,bid,0.432478,0.00544431,2024-12-09T08:12:50.584576397-05:00
DOGE-USD,0.434587175,1,bid,0.43221839,0.00545066,2024-12-09T08:13:50.747464539-05:00
DOGE-USD,0.435086835,1,bid,0.43266654,0.00556279,2024-12-09T08:14:50.92465205-05:00
DOGE-USD,0.43583075,1,bid,0.43345022,0.00546205,2024-12-09T08:15:51.096897692-05:00
DOGE-USD,0.436518225,1,bid,0.43413911,0.00545021,2024-12-09T08:16:51.24367783-05:00
DOGE-USD,0.43692792,1,bid,0.43455551,0.00542975,2024-12-09T08:17:51.403506856-05:00
DOGE-USD,0.437494675,1,bid,0.4350656,0.00555224,2024-12-09T08:18:51.64351293-05:00
DOGE-USD,0.43787806,1,bid,0.43550995,0.00540815,2024-12-09T08:19:51.810604277-05:00
DOGE-USD,0.43891664,1,bid,0.43652193,0.00545596,2024-12-09T08:20:51.963572334-05:00
DOGE-USD,0.439891865,1,bid,0.4375001,0.00543717,2024-12-09T08:21:52.116697469-05:00
DOGE-USD,0.43998508,1,bid,0.43755896,0.0055141,2024-12-09T08:22:52.280858951-05:00
DOGE-USD,0.439326805,1,bid,0.43700203,0.00529168,2024-12-09T08:23:52.470616143-05:00
DOGE-USD,0.43999903,1,bid,0.4375888,0.00547781,2024-12-09T08:24:52.65217217-05:00
DOGE-USD,0.439642785,1,bid,0.437298,0.00533339,2024-12-09T08:25:52.830596113-05:00
DOGE-USD,0.441038325,1,bid,0.4385668,0.00560388,2024-12-09T08:26:52.989757449-05:00
DOGE-USD,0.440542645,1,bid,0.438068,0.00561727,2024-12-09T08:27:53.158517426-05:00
DOGE-USD,0.440441095,1,bid,0.43797,0.0056105,2024-12-09T08:28:53.353756779-05:00
DOGE-USD,0.44171284,1,bid,0.439406,0.00522249,2024-12-09T08:29:53.511621348-05:00
DOGE-USD,0.441513395,1,bid,0.439064,0.00554773,2024-12-09T08:30:53.667230339-05:00
DOGE-USD,0.44014794,1,bid,0.43770488,0.00555054,2024-12-09T08:31:53.843678686-05:00
DOGE-USD,0.44101843,1,bid,0.43855348,0.00558922,2024-12-09T08:32:54.034609787-05:00
DOGE-USD,0.440849415,1,bid,0.43836452,0.00563661,2024-12-09T08:33:54.224097294-05:00
DOGE-USD,0.4413479,1,bid,0.43885184,0.00565554,2024-12-09T08:34:54.42349582-05:00
DOGE-USD,0.44147359,1,bid,0.439016,0.00556679,2024-12-09T08:35:54.607151531-05:00
DOGE-USD,0.44117125,1,bid,0.438681,0.00564463,2024-12-09T08:36:54.792648667-05:00
DOGE-USD,0.44117919,1,bid,0.43868178,0.00566076,2024-12-09T08:37:55.008022176-05:00
DOGE-USD,0.441194545,1,bid,0.43872094,0.00560661,2024-12-09T08:38:55.20032856-05:00
DOGE-USD,0.44020416,1,bid,0.43771227,0.00566076,2024-12-09T08:39:55.352704185-05:00
DOGE-USD,0.44052469,1,bid,0.438131,0.00543372,2024-12-09T08:40:55.529358135-05:00
DOGE-USD,0.44067571,1,bid,0.43819594,0.0056272,2024-12-09T08:41:55.687462208-05:00
DOGE-USD,0.440466795,1,bid,0.438017,0.00556182,2024-12-09T08:42:55.841789636-05:00
DOGE-USD,0.440350235,1,bid,0.43787379,0.00562381,2024-12-09T08:43:56.013409681-05:00
DOGE-USD,0.440765225,1,bid,0.43829163,0.00561205,2024-12-09T08:44:56.172592374-05:00
DOGE-USD,0.44154116,1,bid,0.43905571,0.00562903,2024-12-09T08:45:56.364477333-05:00
DOGE-USD,0.44240024,1,bid,0.4399126,0.00562305,2024-12-09T08:46:56.568452681-05:00
DOGE-USD,0.442693645,1,bid,0.44020438,0.005623,2024-12-09T08:47:56.771330718-05:00
DOGE-USD,0.442865435,1,bid,0.4404,0.00556701,2024-12-09T08:48:56.945261828-05:00
DOGE-USD,0.442444905,1,bid,0.439962,0.00561178,2024-12-09T08:49:57.097059413-05:00
DOGE-USD,0.44210001,1,bid,0.439657,0.00552592,2024-12-09T08:50:57.275787301-05:00
DOGE-USD,0.44183427,1,bid,0.43935178,0.0056186,2024-12-09T08:51:57.496520705-05:00
DOGE-USD,0.44150678,1,bid,0.439064,0.00553283,2024-12-09T08:52:57.701882937-05:00
DOGE-USD,0.44123176,1,bid,0.4387492,0.00562643,2024-12-09T08:53:57.873516834-05:00
DOGE-USD,0.44190812,1,bid,0.43942535,0.00561829,2024-12-09T08:54:58.073656908-05:00
DOGE-USD,0.44200451,1,bid,0.43952811,0.00560266,2024-12-09T08:55:58.238292946-05:00
DOGE-USD,0.44173338,1,bid,0.43924587,0.00563125,2024-12-09T08:56:58.390462072-05:00
DOGE-USD,0.441375815,1,bid,0.43894258,0.00551284,2024-12-09T08:57:58.587404788-05:00
DOGE-USD,0.44162544,1,bid,0.43915019,0.00560486,2024-12-09T08:58:58.758072588-05:00
DOGE-USD,0.440835375,1,bid,0.43836452,0.00560494,2024-12-09T08:59:58.972030469-05:00
DOGE-USD,0.440578865,1,bid,0.4380994,0.00562774,2024-12-09T09:00:59.13341806-05:00
DOGE-USD,0.439433525,1,bid,0.43699208,0.00555589,2024-12-09T09:01:59.35308379-05:00
DOGE-USD,0.439253385,1,bid,0.43682517,0.00552805,2024-12-09T09:02:59.537767005-05:00
DOGE-USD,0.4403588,1,bid,0.43788842,0.00560993,2024-12-09T09:03:59.710440653-05:00
DOGE-USD,0.44010329,1,bid,0.43764847,0.00557783,2024-12-09T09:04:59.920187971-05:00
DOGE-USD,0.44087681,1,bid,0.43842163,0.00556886,2024-12-09T09:06:00.071518588-05:00
DOGE-USD,0.44130177,1,bid,0.43883277,0.00559481,2024-12-09T09:07:00.298645833-05:00
DOGE-USD,0.441533105,1,bid,0.43906068,0.00559964,2024-12-09T09:08:00.481969873-05:00
DOGE-USD,0.44104646,1,bid,0.43867142,0.00538501,2024-12-09T09:09:00.678993677-05:00
DOGE-USD,0.44111208,1,bid,0.43870266,0.00546215,2024-12-09T09:10:00.8895213-05:00
DOGE-USD,0.44135041,1,bid,0.43890942,0.00553073,2024-12-09T09:11:01.050649254-05:00
DOGE-USD,0.440996775,1,bid,0.43851497,0.00562772,2024-12-09T09:12:01.209623842-05:00
DOGE-USD,0.440489015,1,bid,0.438079,0.00547123,2024-12-09T09:13:01.380387232-05:00
DOGE-USD,0.44002459,1,bid,0.43760823,0.00549142,2024-12-09T09:14:01.556727675-05:00
DOGE-USD,0.44102198,1,bid,0.43862467,0.00543581,2024-12-09T09:15:01.721977521-05:00
DOGE-USD,0.440312715,1,bid,0.43791754,0.00543971,2024-12-09T09:16:01.885059833-05:00
DOGE-USD,0.44029045,1,bid,0.43789566,0.00543911,2024-12-09T09:17:02.054994536-05:00
DOGE-USD,0.44163706,1,bid,0.43927312,0.00535268,2024-12-09T09:18:02.250988632-05:00
DOGE-USD,0.44121175,1,bid,0.43880306,0.00545926,2024-12-09T09:19:02.408292832-05:00
DOGE-USD,0.44140486,1,bid,0.43896804,0.0055206,2024-12-09T09:20:02.565547553-05:00
DOGE-USD,0.441042745,1,bid,0.4386487,0.00542815,2024-12-09T09:21:02.724950106-05:00
DOGE-USD,0.44033584,1,bid,0.43787068,0.00559836,2024-12-09T09:22:02.901943269-05:00
DOGE-USD,0.439243165,1,bid,0.43685633,0.00543397,2024-12-09T09:23:03.063937758-05:00
DOGE-USD,0.43903309,1,bid,0.43656755,0.00561584,2024-12-09T09:24:03.252882531-05:00
DOGE-USD,0.439964355,1,bid,0.43755571,0.00547464,2024-12-09T09:25:03.410793124-05:00
DOGE-USD,0.440258455,1,bid,0.43782111,0.00553617,2024-12-09T09:26:03.600993638-05:00
DOGE-USD,0.440546145,1,bid,0.43808959,0.00557616,2024-12-09T09:27:03.758736702-05:00
DOGE-USD,0.440573445,1,bid,0.4381028,0.00560779,2024-12-09T09:28:03.934277245-05:00
DOGE-USD,0.440501425,1,bid,0.43804869,0.00556805,2024-12-09T09:29:04.109182266-05:00
DOGE-USD,0.44069667,1,bid,0.43824869,0.0055548,2024-12-09T09:30:04.276965578-05:00
DOGE-USD,0.440370155,1,bid,0.43800362,0.00537397,2024-12-09T09:31:04.469616223-05:00
DOGE-USD,0.441653435,1,bid,0.43919337,0.00557013,2024-12-09T09:32:04.664104566-05:00
DOGE-USD,0.442074315,1,bid,0.43964326,0.0054992,2024-12-09T09:33:04.813151482-05:00
DOGE-USD,0.441157105,1,bid,0.43869007,0.00559219,2024-12-09T09:34:05.039763969-05:00
DOGE-USD,0.440263755,1,bid,0.43780354,0.00558805,2024-12-09T09:35:05.202545425-05:00
DOGE-USD,0.441535735,1,bid,0.43906267,0.00560105,2024-12-09T09:36:05.391862636-05:00
DOGE-USD,0.44178507,1,bid,0.43933587,0.00554387,2024-12-09T09:37:05.575936395-05:00
DOGE-USD,0.44282223,1,bid,0.440405,0.00545869,2024-12-09T09:38:05.739017606-05:00
DOGE-USD,0.4432564,1,bid,0.440808,0.00552367,2024-12-09T09:39:05.952066717-05:00
DOGE-USD,0.444078085,1,bid,0.441638,0.00549472,2024-12-09T09:40:06.112165612-05:00
DOGE-USD,0.444472315,1,bid,0.44197463,0.00561944,2024-12-09T09:41:06.287286662-05:00
DOGE-USD,0.445190935,1,bid,0.44268116,0.00563752,2024-12-09T09:42:06.442022505-05:00
DOGE-USD,0.445018615,1,bid,0.44253129,0.00558926,2024-12-09T09:43:06.683173004-05:00
DOGE-USD,0.444559955,1,bid,0.44204931,0.00564748,2024-12-09T09:44:06.835222105-05:00
DOGE-USD,0.44536137,1,bid,0.44287934,0.00557307,2024-12-09T09:45:07.040377499-05:00
DOGE-USD,0.4456738,1,bid,0.44316772,0.00562313,2024-12-09T09:46:07.213278888-05:00
DOGE-USD,0.445811005,1,bid,0.44328738,0.00566075,2024-12-09T09:47:07.414571635-05:00
DOGE-USD,0.4462821,1,bid,0.4438011,0.00555926,2024-12-09T09:48:07.574072134-05:00
DOGE-USD,0.44680914,1,bid,0.44430408,0.00560655,2024-12-09T09:49:07.754448867-05:00
DOGE-USD,0.447377545,1,bid,0.44487467,0.00559455,2024-12-09T09:50:07.942818728-05:00
DOGE-USD,0.447664585,1,bid,0.44514316,0.0056324,2024-12-09T09:51:08.130800422-05:00
DOGE-USD,0.448626225,1,bid,0.44612698,0.00557088,2024-12-09T09:52:08.314577348-05:00
DOGE-USD,0.44767573,1,bid,0.44516889,0.00559968,2024-12-09T09:53:08.440505756-05:00
DOGE-USD,0.44868026,1,bid,0.44614039,0.00566076,2024-12-09T09:54:08.638650565-05:00
DOGE-USD,0.44847359,1,bid,0.44596265,0.00559886,2024-12-09T09:55:08.789332625-05:00
DOGE-USD,0.448245935,1,bid,0.44576162,0.0055423,2024-12-09T09:56:08.96940366-05:00
DOGE-USD,0.448157955,1,bid,0.44568419,0.00551985,2024-12-09T09:57:09.172596506-05:00
DOGE-USD,0.448537185,1,bid,0.446036,0.00557632,2024-12-09T09:58:09.348873901-05:00
DOGE-USD,0.447386595,1,bid,0.44493145,0.00548775,2024-12-09T09:59:09.536108075-05:00
DOGE-USD,0.447631025,1,bid,0.44513,0.00558725,2024-12-09T10:00:09.718209817-05:00
DOGE-USD,0.447631855,1,bid,0.44512029,0.00561078,2024-12-09T10:01:09.902616461-05:00
DOGE-USD,0.447845685,1,bid,0.44538031,0.00550497,2024-12-09T10:02:10.084118247-05:00
DOGE-USD,0.44750336,1,bid,0.44502433,0.00553969,2024-12-09T10:03:10.292970882-05:00
DOGE-USD,0.447317665,1,bid,0.44485396,0.00550773,2024-12-09T10:04:10.484308333-05:00
DOGE-USD,0.44654316,1,bid,0.44405909,0.00556289,2024-12-09T10:05:10.670576699-05:00
DOGE-USD,0.44461717,1,bid,0.4422047,0.00542595,2024-12-09T10:06:10.856844728-05:00
DOGE-USD,0.44434525,1,bid,0.44186919,0.00557238,2024-12-09T10:07:11.035929343-05:00
DOGE-USD,0.44395057,1,bid,0.44146727,0.00559364,2024-12-09T10:08:11.200058782-05:00
DOGE-USD,0.44373012,1,bid,0.44129555,0.0054866,2024-12-09T10:09:11.381680884-05:00
DOGE-USD,0.444098865,1,bid,0.44161378,0.00559579,2024-12-09T10:10:11.558606178-05:00
DOGE-USD,0.44408843,1,bid,0.44157455,0.00566076,2024-12-09T10:11:11.712196664-05:00
DOGE-USD,0.44275878,1,bid,0.44025796,0.00564827,2024-12-09T10:12:11.832997678-05:00
DOGE-USD,0.44233386,1,bid,0.43987051,0.00556898,2024-12-09T10:13:12.013780207-05:00
DOGE-USD,0.44178829,1,bid,0.43935618,0.00550515,2024-12-09T10:14:12.196581698-05:00
DOGE-USD,0.441888475,1,bid,0.43946623,0.00548158,2024-12-09T10:15:12.357997861-05:00
DOGE-USD,0.44016256,1,bid,0.43769655,0.0056025,2024-12-09T10:16:12.557497187-05:00
DOGE-USD,0.43840072,1,bid,0.43592,0.00565857,2024-12-09T10:17:12.71904548-05:00
DOGE-USD,0.439637805,1,bid,0.43718471,0.00557981,2024-12-09T10:18:12.910862478-05:00
DOGE-USD,0.43780054,1,bid,0.43541896,0.00543987,2024-12-09T10:19:13.047591948-05:00
DOGE-USD,0.43810017,1,bid,0.43568355,0.00551614,2024-12-09T10:20:13.252641858-05:00
DOGE-USD,0.438606915,1,bid,0.43619019,0.00551,2024-12-09T10:21:13.421909954-05:00
DOGE-USD,0.43922228,1,bid,0.43676731,0.00558936,2024-12-09T10:22:13.629327541-05:00
DOGE-USD,0.438282255,1,bid,0.435918,0.00539437,2024-12-09T10:23:13.79888931-05:00
DOGE-USD,0.438364375,1,bid,0.43594175,0.00552651,2024-12-09T10:24:13.983335335-05:00
DOGE-USD,0.43941895,1,bid,0.4370069,0.00548918,2024-12-09T10:25:14.167442518-05:00
DOGE-USD,0.438398785,1,bid,0.43593501,0.00561994,2024-12-09T10:26:14.357942986-05:00
DOGE-USD,0.43774171,1,bid,0.43532141,0.00552906,2024-12-09T10:27:14.497287186-05:00
DOGE-USD,0.43849599,1,bid,0.43601908,0.00564865,2024-12-09T10:28:14.679381286-05:00
DOGE-USD,0.43747111,1,bid,0.43500426,0.00563889,2024-12-09T10:29:14.843910156-05:00
DOGE-USD,0.438668275,1,bid,0.43631255,0.00537017,2024-12-09T10:30:15.008068442-05:00
DOGE-USD,0.43938048,1,bid,0.43690032,0.00564467,2024-12-09T10:31:15.186239375-05:00
DOGE-USD,0.437892055,1,bid,0.43547001,0.00553115,2024-12-09T10:32:15.376786692-05:00
DOGE-USD,0.437518355,1,bid,0.43511281,0.00549816,2024-12-09T10:33:15.579437125-05:00
DOGE-USD,0.437415925,1,bid,0.43498495,0.00555758,2024-12-09T10:34:15.754417168-05:00
DOGE-USD,0.43692234,1,bid,0.43455007,0.0054295,2024-12-09T10:35:15.970441793-05:00
DOGE-USD,0.43540083,1,bid,0.432956,0.00561512,2024-12-09T10:36:16.127076198-05:00
DOGE-USD,0.434913055,1,bid,0.43245857,0.00564362,2024-12-09T10:37:16.329728568-05:00
DOGE-USD,0.433707095,1,bid,0.43125121,0.00566254,2024-12-09T10:38:16.546558387-05:00
DOGE-USD,0.43345338,1,bid,0.43099893,0.00566255,2024-12-09T10:39:16.741153142-05:00
DOGE-USD,0.434466,1,bid,0.4320348,0.00559583,2024-12-09T10:40:16.891429503-05:00
DOGE-USD,0.434270565,1,bid,0.43184478,0.00558588,2024-12-09T10:41:17.073413961-05:00
DOGE-USD,0.433590655,1,bid,0.43119261,0.00553067,2024-12-09T10:42:17.245565214-05:00
DOGE-USD,0.43290672,1,bid,0.43045537,0.00566254,2024-12-09T10:43:17.412530457-05:00
DOGE-USD,0.43332547,1,bid,0.43092754,0.00553379,2024-12-09T10:44:17.598524604-05:00
DOGE-USD,0.43521743,1,bid,0.43284186,0.00545835,2024-12-09T10:45:17.742826454-05:00
DOGE-USD,0.43517367,1,bid,0.43275234,0.00556405,2024-12-09T10:46:17.891427925-05:00
DOGE-USD,0.433088145,1,bid,0.43067749,0.0055662,2024-12-09T10:47:18.062258779-05:00
DOGE-USD,0.43252845,1,bid,0.43007924,0.00566254,2024-12-09T10:48:18.223907549-05:00
DOGE-USD,0.43229677,1,bid,0.42989294,0.0055606,2024-12-09T10:49:18.469504564-05:00
DOGE-USD,0.432155125,1,bid,0.42970803,0.00566254,2024-12-09T10:50:18.60346493-05:00
DOGE-USD,0.43132334,1,bid,0.42890845,0.00559879,2024-12-09T10:51:18.760742092-05:00
DOGE-USD,0.43156955,1,bid,0.4291792,0.00553874,2024-12-09T10:52:18.96002457-05:00
DOGE-USD,0.43103381,1,bid,0.42875042,0.00529747,2024-12-09T10:53:19.143726947-05:00
DOGE-USD,0.431229565,1,bid,0.42884203,0.00553658,2024-12-09T10:54:19.309525248-05:00
DOGE-USD,0.43157803,1,bid,0.42913586,0.0056587,2024-12-09T10:55:19.502299223-05:00
DOGE-USD,0.431686935,1,bid,0.42928299,0.00556872,2024-12-09T10:56:19.717792665-05:00
DOGE-USD,0.433022935,1,bid,0.43065121,0.00547713,2024-12-09T10:57:19.899063934-05:00
DOGE-USD,0.434754625,1,bid,0.43231105,0.00562058,2024-12-09T10:58:20.083033171-05:00
DOGE-USD,0.434992055,1,bid,0.43253913,0.00563901,2024-12-09T10:59:20.267731373-05:00
DOGE-USD,0.433649105,1,bid,0.43126133,0.00550624,2024-12-09T11:00:20.450030753-05:00
DOGE-USD,0.4352962,1,bid,0.43283209,0.00566077,2024-12-09T11:01:20.61483431-05:00
DOGE-USD,0.43451813,1,bid,0.43205843,0.00566075,2024-12-09T11:02:20.790236588-05:00
DOGE-USD,0.433238725,1,bid,0.4308238,0.00557412,2024-12-09T11:03:20.96043164-05:00
DOGE-USD,0.433835805,1,bid,0.4313995,0.00561573,2024-12-09T11:04:21.119465413-05:00
DOGE-USD,0.43564954,1,bid,0.4332203,0.00557613,2024-12-09T11:05:21.304122109-05:00
DOGE-USD,0.435987765,1,bid,0.43354532,0.0056021,2024-12-09T11:06:21.473003036-05:00
DOGE-USD,0.436095595,1,bid,0.43362696,0.00566077,2024-12-09T11:07:21.682873298-05:00
DOGE-USD,0.43723113,1,bid,0.43478151,0.00560257,2024-12-09T11:08:21.827304081-05:00
DOGE-USD,0.4365988,1,bid,0.43417177,0.00555895,2024-12-09T11:09:22.007989666-05:00
DOGE-USD,0.436527285,1,bid,0.43409488,0.00557217,2024-12-09T11:10:22.190118807-05:00
DOGE-USD,0.437812635,1,bid,0.43533837,0.00565142,2024-12-09T11:11:22.388713761-05:00
DOGE-USD,0.43803174,1,bid,0.43562959,0.00548396,2024-12-09T11:12:22.573877352-05:00
DOGE-USD,0.438420475,1,bid,0.43599788,0.00552573,2024-12-09T11:13:22.704438287-05:00
DOGE-USD,0.439306355,1,bid,0.43682002,0.00565968,2024-12-09T11:14:22.858468197-05:00
DOGE-USD,0.437995245,1,bid,0.43554889,0.00558535,2024-12-09T11:15:23.089247604-05:00
DOGE-USD,0.437075075,1,bid,0.43462513,0.00560532,2024-12-09T11:16:23.2531404-05:00
DOGE-USD,0.43700165,1,bid,0.43455783,0.00559224,2024-12-09T11:17:23.430579473-05:00
DOGE-USD,0.438187915,1,bid,0.43582883,0.00538373,2024-12-09T11:18:23.613606338-05:00
DOGE-USD,0.437705385,1,bid,0.43527195,0.00555953,2024-12-09T11:19:23.805489654-05:00
DOGE-USD,0.43746346,1,bid,0.43503369,0.00555422,2024-12-09T11:20:23.970865089-05:00
DOGE-USD,0.436937255,1,bid,0.43446488,0.00565842,2024-12-09T11:21:24.154623722-05:00
DOGE-USD,0.43928085,1,bid,0.4367969,0.00565458,2024-12-09T11:22:24.309534408-05:00
DOGE-USD,0.439589735,1,bid,0.43715467,0.0055394,2024-12-09T11:23:24.476698125-05:00
DOGE-USD,0.440231745,1,bid,0.43779461,0.00553603,2024-12-09T11:24:24.656714421-05:00
DOGE-USD,0.4392706,1,bid,0.4368173,0.00558494,2024-12-09T11:25:24.831381559-05:00
DOGE-USD,0.43919064,1,bid,0.43675688,0.00554147,2024-12-09T11:26:25.007802014-05:00
DOGE-USD,0.43881508,1,bid,0.43639537,0.00551419,2024-12-09T11:27:25.185363864-05:00
DOGE-USD,0.43936118,1,bid,0.43689286,0.00561797,2024-12-09T11:28:25.349607342-05:00
DOGE-USD,0.438813795,1,bid,0.43637899,0.00554861,2024-12-09T11:29:25.520774546-05:00
DOGE-USD,0.43923784,1,bid,0.43679542,0.00556059,2024-12-09T11:30:25.686918567-05:00
DOGE-USD,0.439439495,1,bid,0.43701217,0.00552368,2024-12-09T11:31:25.837400087-05:00
DOGE-USD,0.438207375,1,bid,0.43585578,0.0053664,2024-12-09T11:32:26.035972827-05:00
DOGE-USD,0.43689379,1,bid,0.43443087,0.00563734,2024-12-09T11:33:26.243128442-05:00
DOGE-USD,0.437564445,1,bid,0.43508882,0.00565774,2024-12-09T11:34:26.409517319-05:00
DOGE-USD,0.437354225,1,bid,0.43488375,0.00564868,2024-12-09T11:35:26.591141479-05:00
DOGE-USD,0.43776761,1,bid,0.43531117,0.00561129,2024-12-09T11:36:26.755264008-05:00
DOGE-USD,0.436619645,1,bid,0.43414727,0.00566254,2024-12-09T11:37:26.915758755-05:00
DOGE-USD,0.436178645,1,bid,0.43373068,0.0056123,2024-12-09T11:38:27.089601054-05:00
DOGE-USD,0.436635935,1,bid,0.43418578,0.00561144,2024-12-09T11:39:27.279572948-05:00
DOGE-USD,0.437512495,1,bid,0.43504632,0.00563681,2024-12-09T11:40:27.454767029-05:00
DOGE-USD,0.438194815,1,bid,0.43577558,0.00552091,2024-12-09T11:41:27.615890205-05:00
DOGE-USD,0.436995265,1,bid,0.43459137,0.00550096,2024-12-09T11:42:27.779377039-05:00
DOGE-USD,0.437980965,1,bid,0.43557619,0.00549059,2024-12-09T11:43:28.025871512-05:00
DOGE-USD,0.43824434,1,bid,0.43582798,0.00551373,2024-12-09T11:44:28.17016093-05:00
DOGE-USD,0.43797163,1,bid,0.43552076,0.00559596,2024-12-09T11:45:28.352304677-05:00
DOGE-USD,0.438550645,1,bid,0.43612709,0.00552628,2024-12-09T11:46:28.55047233-05:00
DOGE-USD,0.437851735,1,bid,0.43537794,0.00564985,2024-12-09T11:47:28.749247078-05:00
DOGE-USD,0.43798334,1,bid,0.435543,0.00557176,2024-12-09T11:48:28.962406387-05:00
DOGE-USD,0.438976905,1,bid,0.43650839,0.00562334,2024-12-09T11:49:29.129626261-05:00
DOGE-USD,0.43849726,1,bid,0.43607999,0.00551262,2024-12-09T11:50:29.298727977-05:00
DOGE-USD,0.438522305,1,bid,0.43613214,0.0054505,2024-12-09T11:51:29.502614408-05:00
DOGE-USD,0.43867031,1,bid,0.43619532,0.00564203,2024-12-09T11:52:29.701627725-05:00
DOGE-USD,0.43911851,1,bid,0.43667136,0.00557287,2024-12-09T11:53:29.89492145-05:00
DOGE-USD,0.43883992,1,bid,0.43638277,0.00559919,2024-12-09T11:54:30.128269571-05:00
DOGE-USD,0.43812424,1,bid,0.43568961,0.00555694,2024-12-09T11:55:30.292061425-05:00
DOGE-USD,0.437161415,1,bid,0.43471472,0.00559678,2024-12-09T11:56:30.486596061-05:00
DOGE-USD,0.436380065,1,bid,0.43394423,0.00558191,2024-12-09T11:57:30.637675345-05:00
DOGE-USD,0.436812195,1,bid,0.4343604,0.00561293,2024-12-09T11:58:30.785180024-05:00
